1.72,0.92,32.715,-50.179,0,0,0,0,0,0,0,0.47073,0,0,0,0,0,0,0.077518,0.014988,0,0,0,0,0,0.2466,0,0.50726,0.9822,0.76042,0.070023,0.15082,0.15082,0,0,0.37073,0,0,0,0,0.050585,0,0,0,0.12904,0.11991,0,0,0.19157,0.13115,0,0,0,0.30843,0,0,0.21967,0,0,0.17728,0,0,0.36183,0,0,0.0046838,0.17986,0
2.52,0.92,26.312,-48.023,0,0,0,0,0,0,0,0.47963,0,0,0,0,0,0,0,0.016862,0,0,0,0,0,0.20468,0.31803,0.48103,0.97166,0.8363,0.21733,0.17026,0.041218,0,0,0.39578,0.067447,0,0,0,0.1904,0.03185,0,0,0.1267,0.28103,0,0,0.34707,0.16089,0,0,0,0.24871,0,0,0.21452,0.051522,0,0.10609,0,0,0.33232,0,0,0,0.029977,0
3.32,0.92,17.073,-46.85,0,0,0,0,0,0,0,0.40656,0,0,0,0,0,0,0.021546,0.042623,0,0,0,0.0025761,0.0056206,0.15948,0,0.526,0.96323,0.59274,0,0.10164,0.096956,0,0,0.39953,0,0,0,0,0.31218,0,0,0,0.12623,0.16932,0,0.0037471,0.18571,0.17892,0,0,0.037471,0.30258,0,0,0.23724,0.082904,0,0.067916,0,0,0.21827,0,0,0.014052,0.19297,0
4.12,0.92,13.893,-43.081,0,0,0,0,0,0,0,0.33138,0,0,0,0,0,0,0.11429,0.021077,0,0,0,0,0.15621,0.23934,0,0.48759,1,0.70539,0,0,0.039344,0,0,0.41311,0,0,0,0,0.34988,0,0,0,0.041218,0.09555,0,0.014988,0.13489,0.19297,0,0,0,0.18782,0,0,0.22272,0.18852,0,0.085714,0,0.02623,0.30234,0,0,0,0.19906,0
4.92,0.92,12.703,-40.877,0,0,0,0,0,0,0,0.46862,0,0,0,0,0,0,0.037471,0.042389,0,0,0,0,0.17166,0.19742,0,0.50773,1,0.9445,0,0.0039813,0,0,0,0.39344,0,0,0,0,0.29625,0.074941,0,0,0.19415,0,0,0.016393,0.11499,0.2192,0,0,0,0.19789,0,0,0.16019,0.18384,0,0.023419,0,0,0.17237,0,0,0,0.21054,0
5.07,0.92,11.861,-40.834,0,0,0,0,0,0,0,0.42365,0,0,0,0,0,0,0.014754,0.067916,0,0,0,0,0.20539,0.19813,0.037705,0.57283,1,0.44707,0.23934,0.17681,0,0,0,0.36511,0.059016,0,0,0,0.33349,0,0,0,0.1555,0.043091,0,0.0084309,0.12927,0.23302,0,0,0,0.13513,0,0,0.26253,0.18876,0,0.14005,0,0.043794,0.31546,0,0,0,0.21194,0
5.87,0.92,8.028,-41.342,0,0,0,0,0,0,0,0.38923,0,0,0,0,0,0,0.11452,0.081499,0,0,0,0,0.31803,0.17377,0,0.61429,0.97845,0.7082,0,0.21546,0,0,0,0.37658,0.10023,0,0,0,0.23958,0,0,0,0.044028,0,0,0.014988,0.099766,0.13981,0,0,0,0.16792,0,0,0.28173,0.0084309,0,0.10562,0,0,0.30632,0,0,0,0.033489,0
6.67,0.92,12.388,-41.517,0,0,0,0,0,0,0,0.43021,0,0,0,0,0,0,0.137,0.015222,0,0,0,0,0.42014,0.20328,0.24731,0.50703,0.86464,0.93419,0.18173,0.31077,0.20094,0,0,0.40117,0.041218,0,0,0,0.20656,0,0,0,0.14169,0.059485,0,0,0.12319,0.13068,0,0,0,0.063232,0,0,0.32763,0.17354,0,0.096487,0,0.018735,0.27799,0,0,0,0.28009,0
7.47,0.92,14.272,-43.909,0,0,0,0.022951,0,0,0,0.24122,0,0,0.0098361,0.022951,0,0,0.053162,0.17705,0.028337,0,0,0,0.48571,0.32319,0,0.56838,0.86862,0.96581,0.35902,0.11803,0,0,0,0.22436,0,0,0,0,0.30468,0,0,0,0.18314,0.052459,0,0,0.055972,0.27143,0,0,0,0.11194,0,0,0.2534,0.13208,0,0.061358,0.02623,0.02623,0.18829,0,0,0.0058548,0.34075,0.036066
8.27,0.92,15.061,-48.748,0,0,0,0.10773,0.03466,0,0,0.4,0.013115,0,0,0,0,0,0.029977,0.029508,0.11241,0,0,0,0.47143,0.47447,0,0.50656,0.95714,0.64848,0,0.11148,0,0,0,0.36909,0.25105,0,0,0,0.4007,0,0,0,0.3356,0.020609,0,0,0.057377,0.24028,0,0,0,0.10749,0,0,0.30375,0.098595,0,0.13466,0,0,0.2911,0,0,0,0.31593,0.070726
9.07,0.92,17.049,-52.624,0,0,0,0.10585,0,0,0,0.48712,0,0,0,0,0,0,0.14403,0.066979,0.079625,0,0,0,0.54262,0.26417,0.07541,0.45363,0.77541,0.77658,0,0.22974,0,0,0,0.31241,0,0,0,0,0.42576,0,0,0,0.2719,0.19672,0,0,0.15082,0.29438,0,0,0,0.19977,0,0,0.41335,0.11944,0,0.14824,0,0,0.30632,0,0,0,0.37354,0.029508
9.22,0.92,17.321,-53.168,0,0,0,0.12037,0.0070258,0,0,0.52365,0,0,0,0,0,0,0.1541,0.059016,0,0,0,0,0.48618,0.42693,0,0.44426,0.81991,0.74309,0.16159,0.030913,0,0,0,0.39813,0.065574,0,0,0,0.44426,0.065574,0,0,0.24473,0.10679,0,0,0.10937,0.28712,0,0,0,0.22904,0,0,0.41429,0.21686,0,0.13888,0,0,0.36417,0,0,0.019672,0.3904,0
10.02,0.92,19.726,-54.206,0,0,0,0.15457,0.019672,0,0,0.43934,0,0,0,0,0,0,0.18899,0,0,0,0,0,0.39274,0.41148,0.2192,0.51194,0.75644,0.35738,0.077283,0.19836,0,0,0,0.1644,0,0,0,0,0.41429,0,0,0,0.26956,0,0,0,0.1267,0.37728,0,0,0,0.14871,0,0,0.38571,0.27143,0,0.13747,0,0.029508,0.3459,0,0,0,0.29906,0.014988
10.82,0.92,20.332,-51.712,0,0,0,0.20117,0,0,0,0.35785,0,0,0,0.031382,0,0,0.12623,0.055738,0.14941,0,0,0,0.41148,0.19157,0.18244,0.39625,0.78759,0.45855,0.4,0.078689,0,0,0,0.44965,0.12974,0,0,0,0.44286,0,0,0,0.31194,0.12834,0,0,0.18478,0.29766,0,0,0,0.078689,0,0,0.39532,0.27143,0.016393,0.11311,0.015457,0,0.30937,0,0,0,0.20843,0
11.62,0.92,18.958,-49.483,0,0,0.052459,0.099063,0,0,0,0.4267,0,0,0,0.032787,0,0,0.17564,0.24262,0.11265,0,0,0,0.5,0.38642,0.11639,0.33443,0.78431,0.54614,0.41335,0.24239,0.063934,0,0,0.43443,0,0,0,0,0.38712,0,0.07541,0,0.26042,0.081967,0,0,0.13326,0.35246,0,0,0,0.091335,0,0,0.44052,0.22881,0,0.16815,0.022951,0,0.2541,0,0,0.012646,0.28501,0.074005
1.72,1.72,31.759,-51.268,0,0,0,0,0,0,0,0.37705,0,0,0,0,0,0,0.083372,0.022951,0,0,0,0,0.39953,0.24215,0,0.45738,0.95527,0.61475,0.059016,0.065574,0,0,0,0.35667,0.27611,0,0,0,0.061827,0,0,0,0.12998,0.21475,0,0,0.24473,0.13162,0,0,0,0.32295,0,0,0.12108,0,0,0.13794,0,0,0.3719,0,0,0,0.15152,0
2.52,1.72,28.614,-45.223,0,0,0,0,0.0077283,0,0,0.44215,0,0,0,0,0,0,0.013115,0,0,0,0,0,0.052459,0.016862,0,0.40539,0.91522,0.50398,0.12787,0.10539,0,0,0,0.40749,0.039344,0,0,0,0.036066,0,0,0,0.20796,0.13068,0,0,0.29883,0.15386,0,0,0,0.19813,0,0,0.16979,0,0,0.12436,0,0.074005,0.1452,0,0,0,0.18478,0
3.32,1.72,20.417,-39.396,0,0,0,0,0.017564,0,0,0.45972,0,0,0,0,0,0,0,0.043794,0,0,0,0,0.36932,0.10773,0,0.45831,1,0.89063,0.19672,0.072131,0,0,0,0.41756,0,0,0,0,0.084309,0,0,0,0.12178,0.041218,0,0,0.18501,0.22061,0,0,0,0.26276,0,0,0.20398,0,0,0.14356,0,0.0018735,0.2815,0,0,0,0.22482,0
4.12,1.72,11.179,-37.011,0,0,0.022482,0,0,0,0,0.45246,0,0,0,0,0,0,0.018267,0.014052,0,0,0,0,0.048712,0.21054,0,0.5178,1,0.72553,0.039344,0.13911,0,0,0,0.1185,0.074941,0,0,0,0.16112,0,0,0,0.23934,0.11171,0,0,0.18314,0.1555,0,0,0,0.26089,0,0,0.20094,0,0,0.10492,0,0,0.10867,0,0,0,0.18595,0
4.92,1.72,14.466,-38.753,0,0,0,0,0,0,0,0.44871,0,0,0,0,0,0,0.065574,0.092506,0,0,0,0,0.16206,0.15902,0.19063,0.37494,0.98525,0.363,0,0.054801,0,0,0,0.41803,0.11663,0,0,0,0.29649,0,0,0,0.17377,0.019672,0,0,0.15761,0.13513,0,0,0,0.097892,0,0,0.17166,0,0,0.12646,0,0,0.059016,0,0,0,0.18665,0
5.07,1.72,14.684,-39.175,0,0,0,0,0,0,0,0.38267,0,0,0,0,0,0,0.059485,0.092037,0,0,0,0,0.16393,0.30726,0.026932,0.47681,0.98571,0.6356,0.21639,0.066979,0,0,0,0.39016,0.07377,0,0,0,0.23138,0,0,0,0.18665,0.062295,0,0,0.17939,0.16604,0,0,0,0.14005,0,0,0.19977,0.021077,0,0.13279,0,0,0.081967,0,0,0,0.16042,0
5.87,1.72,13.943,-40.968,0,0,0,0,0,0,0,0.35433,0,0,0,0,0,0,0.086417,0.1541,0,0,0,0,0.33489,0.30445,0,0.37916,0.90585,0.72693,0,0.22014,0,0,0,0.37143,0,0,0,0,0.29953,0,0,0,0.18571,0,0,0,0.12459,0.12881,0,0,0,0.15176,0,0,0.23044,0.15246,0,0.052459,0,0,0.27354,0,0,0,0.27705,0
6.67,1.72,14.444,-41.889,0,0,0,0.029977,0.016159,0,0,0.42201,0,0,0,0,0,0,0.012646,0.076815,0,0,0,0,0.35316,0.20234,0.036066,0.28806,0.84005,0.84965,0.29883,0.1911,0,0,0,0.45948,0,0,0,0,0.34122,0,0,0,0.21639,0.18712,0,0,0.062763,0.16838,0,0,0,0.17049,0,0,0.31593,0.17845,0,0.16581,0,0.045902,0.10749,0,0,0,0.2185,0
7.47,1.72,15.513,-43.271,0,0,0,0,0,0,0,0.34262,0,0,0,0,0,0,0,0.18056,0,0,0,0,0.42951,0.17424,0,0.44614,0.78665,0.67354,0.016159,0.1103,0,0,0,0.41054,0.055738,0,0,0,0.27611,0,0,0,0.21639,0.15948,0,0.0093677,0.1466,0.20749,0,0,0,0.1534,0,0,0.29672,0.1726,0,0.17471,0,0.071663,0.24496,0,0,0,0.13794,0
8.27,1.72,16.504,-44.511,0,0,0,0,0,0,0,0.34707,0,0,0,0,0,0,0.10539,0.19485,0,0,0,0,0.42506,0.34192,0,0.5363,0.93326,0.85152,0.072131,0.2267,0,0,0,0.44122,0.082436,0,0,0,0.24215,0,0,0,0.15597,0.044262,0,0,0.10937,0.31148,0,0,0,0.13021,0,0,0.32857,0.11241,0,0.067447,0,0,0.31639,0,0,0.032787,0.22084,0.019672
9.07,1.72,15.491,-46.434,0,0,0.055269,0.17213,0,0,0,0.40281,0,0,0,0,0,0,0.065574,0.0637,0,0,0,0,0.48571,0.23185,0.080796,0.50656,0.80187,0.54707,0.42857,0.15831,0,0,0,0.42155,0.17073,0,0,0,0.28126,0,0,0,0.21944,0.13255,0,0,0.13162,0.2445,0,0,0,0.14379,0.047541,0,0.33653,0.18501,0,0.12974,0.0063232,0,0.28009,0,0,0,0.24192,0
9.22,1.72,15.305,-46.797,0,0,0,0.17002,0,0,0,0.41475,0,0,0,0,0,0,0.067681,0.15222,0,0,0,0,0.58548,0.41405,0,0.39087,0.85831,0.6089,0.43724,0.13724,0,0,0,0.45597,0.20141,0,0,0,0.29438,0,0,0,0.23888,0.30445,0,0,0.19742,0.31194,0,0,0,0.15363,0.032787,0,0.32881,0.12646,0,0.22389,0,0,0.33302,0,0,0,0.26628,0.058548
10.02,1.72,12.883,-47.909,0,0,0,0.12576,0,0,0,0.37073,0,0,0,0.039344,0,0,0.1822,0.1274,0.044965,0,0,0,0.40843,0.29508,0.044262,0.4815,0.8,0.70726,0.22927,0.1733,0,0,0,0.45527,0.17822,0,0,0,0.35855,0,0,0,0.31616,0.23279,0,0,0.1534,0.36956,0,0,0,0.19297,0.050117,0,0.37049,0.22201,0,0.18126,0.11171,0,0.39251,0,0,0,0.20211,0.14145
10.82,1.72,10.506,-45.642,0,0,0.045902,0.19063,0,0,0,0.43911,0.016393,0,0,0,0,0,0.24333,0.1103,0.079625,0,0,0,0.4733,0.42037,0,0.22108,0.8,0.72342,0.41429,0.15691,0,0,0,0.45714,0.2548,0,0,0,0.3452,0.067447,0,0,0.29883,0.061827,0,0,0.14333,0.22131,0,0,0,0.13255,0.1,0,0.38197,0.28665,0,0.13607,0,0,0.35761,0,0,0,0.27728,0.044731
11.62,1.72,13.513,-44.283,0,0,0.041218,0.13185,0.012881,0,0,0.35152,0,0,0,0.044731,0,0,0.16534,0.16112,0.11077,0,0,0,0.34496,0.27541,0.32881,0.21077,0.7726,0.71827,0.44262,0.24871,0,0,0,0.48689,0.31358,0,0,0,0.38173,0.051522,0.23607,0,0.32763,0,0,0,0.15386,0.37354,0,0.10585,0,0.12014,0.063466,0,0.4541,0.28548,0,0.17213,0,0,0.27307,0,0,0,0.33677,0
12.22,-1.39,34.098,-55.022,0,0,0.016862,0.20984,0,0,0,0.31569,0.097424,0,0,0,0,0,0.20773,0.11358,0,0,0,0,0.45714,0.38618,0.019672,0.23794,0.50351,0.55714,0,0.059016,0,0,0,0.30703,0.078689,0,0,0,0,0,0,0,0.3459,0.11991,0,0,0.10679,0.33864,0,0,0,0.18735,0.094614,0,0.30609,0.2637,0.02623,0.18384,0.012646,0,0.1637,0,0,0,0.21077,0.1719
13.02,-1.39,33.476,-49.943,0,0,0.048712,0.24707,0,0,0,0.46862,0,0,0,0,0,0,0.19438,0.14333,0.029977,0,0,0,0.48759,0.4,0,0.09274,0.51311,0.22763,0,0,0,0,0,0.26089,0.086183,0,0,0,0,0,0,0,0.31991,0,0,0,0.011241,0.39906,0,0,0,0.15082,0,0,0.40258,0.1897,0.037471,0.17752,0.048712,0,0.32974,0,0,0,0.31358,0.17283
13.34,-1.39,33.019,-47.358,0,0,0.074941,0.20913,0,0,0.036066,0.40773,0.10773,0,0.018267,0,0,0,0.23115,0.21874,0.070258,0,0,0,0.48571,0.4377,0,0.12272,0.50398,0.30351,0,0.077518,0,0,0,0.23934,0,0,0,0,0,0,0.067447,0,0.35457,0.029977,0,0,0.10679,0.46206,0,0,0,0.089227,0.14614,0,0.41499,0.25855,0,0.13044,0.0637,0,0.28665,0,0,0,0.17963,0.11686
13.49,-1.39,32.618,-46.108,0,0,0,0.25199,0.0074941,0,0,0.38735,0.0726,0,0,0.016862,0,0,0.28478,0.24122,0.030913,0,0,0,0.49813,0.29649,0,0.1911,0.51616,0.10492,0,0.10328,0,0,0,0,0.085246,0,0,0,0,0,0.1171,0,0.37307,0.02623,0,0,0.081499,0.33326,0,0,0,0.10094,0.070258,0,0.36206,0.25082,0.02623,0.18384,0,0,0.34684,0,0,0,0.18501,0.068852
14.15,-1.39,31.508,-39.896,0,0,0,0.22693,0,0,0.0021077,0.30211,0,0,0.02623,0.088056,0,0,0.23091,0.1356,0.12787,0,0,0,0.3993,0.41967,0,0.2445,0.55035,0.4726,0,0.052459,0,0,0,0.38852,0.044262,0,0,0,0.3103,0,0.068852,0,0.38384,0.045433,0,0,0.069321,0.44122,0,0,0,0.18361,0.059485,0,0.42108,0.22951,0,0.21686,0.16956,0,0.17026,0,0,0,0.23958,0.13232
14.95,-1.39,29.677,-34.35,0,0,0.096487,0.24567,0,0,0.15878,0.23443,0.072131,0,0,0,0,0,0.28478,0.27635,0.11803,0,0,0,0.44286,0.33396,0.1007,0.19672,0.53021,0.27588,0,0,0,0,0,0.40117,0.074941,0,0,0,0.026932,0,0.086183,0,0.4452,0.0084309,0,0,0.014052,0.41499,0,0,0,0.09274,0.18735,0,0.50328,0.23888,0,0.19063,0,0,0.13747,0,0,0,0.21218,0.14684
15.75,-1.39,29.623,-33.712,0,0,0.042623,0.29391,0,0,0.10679,0.29485,0.096487,0,0,0.011241,0,0,0.29742,0.2815,0,0,0,0,0.47049,0.36628,0.0053864,0.10117,0.55222,0.32272,0,0.14052,0,0,0,0.46136,0.086183,0,0,0,0.15831,0,0.016159,0,0.50585,0,0,0,0.066042,0.44145,0,0,0,0.03185,0.12178,0,0.39063,0.29532,0.013115,0.056206,0.12108,0,0.048946,0,0,0,0.26698,0.20656
16.55,-1.39,30.657,-33.912,0,0,0.045902,0.35597,0,0,0.023185,0.22998,0.079625,0,0,0.041218,0,0,0.26698,0.35176,0.030913,0,0,0,0.44333,0.31452,0.07541,0.38407,0.47799,0.37916,0,0.071194,0,0,0,0.34215,0.16909,0,0,0,0.0053864,0,0.21499,0,0.46464,0.033724,0,0,0.091803,0.35761,0,0,0,0,0.10913,0,0.44192,0.25667,0.054333,0.16253,0.088759,0,0.032787,0,0,0,0.23162,0.11007
17.35,-1.39,29.966,-38.124,0,0,0.045902,0.31874,0,0,0,0.21663,0.15082,0,0,0,0,0,0.34614,0.32529,0.036066,0,0,0,0.55527,0.39508,0.14426,0.10164,0.5103,0.084309,0,0.059016,0,0,0,0.20398,0.037705,0,0,0,0.072131,0,0.17588,0,0.39953,0,0,0,0.098595,0.4993,0,0,0,0.10679,0.22529,0,0.52108,0.23677,0,0.26042,0.054801,0,0,0,0,0,0.40398,0.16393
18.15,-1.39,26.681,-44.954,0,0,0.081499,0.21499,0.020141,0,0.037471,0.20632,0.086183,0,0,0.018033,0,0,0.27822,0.36464,0.074941,0,0,0,0.43817,0.36487,0.4281,0.033724,0.47518,0,0.065574,0,0,0,0,0.30679,0.21827,0,0,0,0.051522,0,0.039344,0,0.40328,0,0,0,0.1171,0.43724,0,0,0,0.015457,0.27752,0,0.43443,0.22974,0,0.29766,0.14918,0,0.14754,0,0,0.022482,0.337,0.1815
